Gene_name,Poor_M9_ATC5.rep1,Poor_M9_ATC5.rep2,Rich_LB_ATC12.rep1,Rich_LB_ATC12.rep2,Rich_M9_ATC5_1.rep1,Rich_M9_ATC5_1.rep2,Rich_M9_ATC5_2.rep1,Rich_M9_ATC5_2.rep2,Rich_M9_ATC5_CAM1.2.rep1,Rich_M9_ATC5_CAM1.2.rep2,Rich_M9_ATC5_NOX.rep1,Rich_M9_ATC5_NOX.rep2,Rich_M9_ATC5_PH5.rep1,Rich_M9_ATC5_PH5.rep2,Rich_M9_ATC5_TMP.rep1,Rich_M9_ATC5_TMP.rep2,Rich_M9_No_ATC_1.rep1,Rich_M9_No_ATC_1.rep2,Rich_M9_No_ATC_2.rep1,Rich_M9_No_ATC_2.rep2
metB,181.074,81.129,21.089,21.013,15.748,17.449,16.353,15.234,19.966,18.965,22.423,22.747,27.164,22.825,27.802,23.197,16.188,19.465,18.31,19.391
metL,95.442,66.897,38.104,36.415,31.918,29.796,31.727,29.945,45.071,43.182,45.205,42.91,46.431,40.808,48.155,49.394,32.236,29.224,34.372,44.047
metF,506.569,249.608,3.929,2.995,6.078,4.082,4.087,5.087,3.861,5.282,8.626,6.847,25.838,4.464,4.005,4.927,5.232,3.759,3.875,5.915
katG,164.362,167.069,59.457,57.972,163.722,161.007,127.953,148.379,90.657,86.011,823.782,709.278,107.697,67.84,227.764,244.589,196.593,129.583,245.683,322.831
yijE,12.981,12.907,11.186,8.781,28.077,13.94,11.195,11.098,10.924,13.286,59.247,58.086,27.43,13.17,19.625,23.65,27.659,12.866,23.969,27.291
yijF,0.498,0.688,0.298,2.118,1.769,0.49,0.505,1.096,1.97,1.05,0.722,0.889,2.041,0.804,1.341,0.954,3.222,0.939,1.048,1.79
gldA,12.556,13.915,6.968,4.629,40.728,80.194,80.757,103.978,7.047,8.233,58.548,66.587,12.883,5.562,38.3,36.888,56.812,60.257,123.593,95.421
fsaB,2.976,1.764,1.529,1.861,1.948,1.638,2.981,2.357,1.517,2.162,1.907,2.653,2.473,1.312,3.076,3.854,2.6,2.593,3.336,4.76
ptsA,0.778,0.489,0.773,0.644,0.338,0.323,0.249,0.406,0.487,0.357,0.614,0.406,0.416,0.676,0.802,0.877,0.291,0.303,0.647,0.923
frwC,0.38,0.96,0.341,0.21,0.644,0.257,0.482,0.892,0.515,0.476,0.895,0.204,0.496,0.921,1.239,1.244,0.382,0.041,0.574,1.536
frwB,1.756,1.987,2.87,5.569,2.244,1.416,0.486,2.353,3.297,1.517,2.085,0.171,1.179,2.478,3.573,1.123,1.362,1.252,2.773,2.331
pflD,1.996,3.123,1.884,1.6,1.643,1.176,1.732,1.542,1.612,2.072,2.568,1.913,1.523,2.077,2.302,2.367,1.87,1.011,2.031,2.265
pflC,1.895,3.78,1.467,1.26,1.47,0.92,1.746,2.845,2.107,1.416,1.805,2.97,2.511,2.262,2.03,2.758,1.851,1.042,2.302,1.814
frwD,4.645,6.528,2.829,1.325,5.448,1.182,2.89,4.113,3.791,2.452,3.19,4.741,3.135,4.07,3.54,3.449,2.627,1.763,4.89,2.378
yijO,8.24,11.043,8.759,8.629,9.913,8.242,10.501,10.761,6.522,8.572,13.328,11.16,11.105,7.353,13.015,11.69,10.203,9.698,9.689,10.386
eptC,63.153,51.561,47.022,47.624,44.182,90.141,88.553,88.448,83.048,80.556,92.225,80.922,105.233,47.596,78.575,77.505,43.971,82.112,51.059,78.689
ppc,302.379,284.877,49.366,52.024,121.324,117.496,143.613,155.107,165.696,167.173,326.674,275.328,233.032,54.498,222.516,228.081,127.342,100.354,144.363,258.97
argE,96.171,67.136,16.595,16.872,19.71,12.849,16.526,19.536,21.454,22.588,34.909,30.01,29.402,14.069,31.642,32.649,19.097,13.143,30.395,31.799
argC,169.384,81.663,3.231,3.632,3.881,3.72,3.727,2.203,5.45,4.118,10.855,8.395,8.535,2.721,3.995,4.368,4.107,3.466,5.395,7.348
argB,124.976,66.7,6.077,5.994,8.824,5.884,5.088,7.107,8.957,9.295,15.891,15.35,14.734,5.663,13.615,13.577,7.406,5.346,10.693,11.305
argH,131.764,87.238,11.868,11.837,17.7,16.49,15.711,18.142,18.643,17.167,31.326,29.861,28.117,11.489,30.658,30.855,17.973,13.099,21.97,27.159
oxyR,106.004,120.381,64.783,61.872,82.373,87.94,84.88,94.203,83.71,82.681,103.334,97.77,63.211,70.568,118.152,118.275,96.122,77.404,125.655,124.394
sthA,104.791,115.34,141.913,143.297,267.356,149.645,94.341,100.658,222.311,226.398,40.031,38.524,266.883,173.248,209.649,194.006,235.816,166.055,87.765,127.023
fabR,90.312,97.602,173.024,151.918,99.896,87.028,75.663,84.608,104.609,110.846,92.141,100.647,111.699,154.97,110.505,106.561,111.283,77.984,100.865,90.033
yijD,234.653,239.715,320.925,235.823,242.277,130.998,144.272,135.592,234.556,240.517,161.296,167.94,214.715,312.183,193.571,189.206,212.264,125.301,209.218,235.598
trmA,53.524,49.824,65.396,61.924,71.795,86.308,75.26,80.106,88.11,83.09,69.134,74.98,81.292,67.554,54.292,62.431,85.571,92.325,78.553,75.942
btuB,44.147,41.386,49.274,57.586,64.252,69.248,71.243,70.801,103.037,102.554,68.71,63.214,63.142,64.835,69.184,72.86,56.552,60.977,71.411,110.509
murI,48.466,52.257,86.253,83.923,64.276,77.603,72.265,76.169,73.649,77.713,83.194,91.475,105.491,92.133,111.114,103.902,67.723,72.666,98.348,88.539
rrsB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gltT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rrlB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rrfB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
murB,51.418,50.056,68.114,67.285,81.961,91.317,74.46,84.218,82.035,78.52,84.934,100.684,96.481,81.848,98.006,94.277,88.184,83.508,87.248,102.976
birA,43.313,48.478,46.805,53.95,80.466,61.292,60.739,64.526,68.648,65.552,68.401,62.131,70.909,59.856,71.808,74.582,71.061,59.873,68.195,78.371
coaA,70.211,73.892,99.058,80.322,82.806,71.874,70.448,68.803,68.784,80.779,85.722,82.992,86.42,110.256,82.892,80.96,83.391,63.165,77.327,76.288
thrU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tyrU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glyT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thrT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tufB,2966.502,2746.347,4569.59,5251.956,3073.689,5537.77,5622.537,5495.098,5936.503,5647.907,4818.239,4582.629,4581.857,5532.334,5687.259,5676.915,2854.704,4741.001,3790.337,5237.895
secE,634.939,569.756,974.879,892.071,813.441,853.555,781.999,786.718,1029.19,1044.229,913.554,879.679,896.588,931.682,763.729,825.987,901.21,923.824,684.669,758.951
nusG,644.955,647.11,1048.672,1010.945,774.192,999.548,880.459,826.843,1179.979,1212.875,919.68,937.677,881.709,1209.151,855.063,845.058,770.17,855.281,787.16,779.499
rplK,2335.462,1853.49,5069.063,7150.501,3423.717,4063.573,4094.342,4055.951,3864.368,3813.434,3884.795,3814.353,3812.6,5170.485,2769.379,2824.952,3404.156,4304.031,3197.814,3485.281
rplA,3137.484,2630.085,6358.974,8645.924,4990.746,6024.727,5874.328,5262.161,5855.445,5761.768,5522.399,5100.829,4988.712,7638.131,3981.449,3907.119,4494.483,5356.783,4628.324,5880.623
rplJ,3667.513,3408.278,11114.344,12177.376,6410.695,7939.495,7870.171,7108.787,8238.802,8419.775,6966.557,6686.304,6156.688,12061.041,5741.001,5632.017,5824.814,7232.247,7520.915,8378.874
rplL,5354.947,4870.882,17326.527,18725.477,9665.518,12332.835,12434.498,11316.74,14371.58,14184.144,11078.749,10344.391,9641.199,19543.658,9007.889,8745.848,8627.086,10867.575,11482.992,12375.531
rpoB,729.276,609.859,547.827,821.404,722.929,799.641,824.598,744.783,807.454,787.689,801.66,670.015,884.884,724.35,755.242,747.743,613.856,710.825,446.341,799.713
rpoC,695.876,653.547,675.348,994.638,702.306,787.136,814.263,752.148,907.261,861.587,810.717,728.605,902.33,862.92,785.386,789.532,582.965,693.88,577.248,869.022
yjaZ,4.27,4.823,9.554,9.418,14.261,14.407,7.321,10.901,7.841,9.217,6.612,9.669,14.717,9.023,6.491,5.096,11.691,12.985,8.692,6.025
thiH,6.304,7.008,3.29,3.219,104.384,42.834,37.682,39.531,184.417,176.681,206.745,188.659,226.516,3.705,658.85,620.62,91.003,40.251,133.098,193.424
thiG,5.35,6.515,3.973,3.461,92.021,44.392,33.362,35.744,183.964,188.4,203.848,187.056,252.746,4.127,634.502,644.722,80.53,39.825,127.675,193.472
thiF,4.508,5.379,3.869,4.329,81.065,36.118,31.099,30.768,176.238,172.245,192.347,165.795,235.318,3.42,593.648,567.069,71.368,32.374,127.425,190.254
thiE,4.875,4.012,4.925,3.84,91.907,43.33,32.919,38.58,203.707,198.577,238.268,201.528,282.098,5.746,711.869,720.426,91.21,37.991,142.729,239.092
thiC,6.054,6.196,5.127,4.834,98.647,40.887,32.236,36.846,202.847,196.295,232.806,200.397,260.896,5.625,745.869,732.883,85.319,37.112,143.846,254.779
rsd,146.425,192.005,98.988,82.656,92.91,31.773,28.898,34.621,70.121,75.989,63.933,67.176,99.438,83.071,120.373,129.953,89.39,31.928,56.328,45.561
nudC,90.073,85.707,37.109,36.236,63.549,47.125,42.204,54.855,52.103,59.551,80.083,76.336,95.426,39.633,87.481,83.177,65.755,42.902,59.878,61.2
hemE,89.399,93.383,68.19,68.84,84.975,81.684,81.907,80.735,94.518,94.179,110.838,105.434,93.96,75.3,139.033,143.634,88.942,78.211,98.964,112.478
nfi,109.655,118.333,52.132,43.01,86.762,70.929,67.303,75.895,81.985,82.236,91.611,98.555,95.174,57.338,136.795,134.66,80.65,62.573,88.517,108.252
yjaG,107.819,114.675,114.541,90.227,112.818,125.698,116.31,118.514,115.25,118.131,150.524,138.847,132.178,131.486,178.296,172.297,120.67,115.546,119.774,135.42
hupA,1426.747,1418.541,3778.66,2949.927,1062.194,1383.064,1237.807,1528.124,1988.329,1739.303,1707.036,1821.499,1518.283,2745.015,2147.111,2262.569,1344.04,1493.388,2052.881,2023.169
yjaH,82.829,93.594,165.83,120.566,79.701,70.334,64.982,67.439,102.16,103.457,99.246,101.04,97.738,177.511,116.467,125.262,73.718,58.811,120.27,117.841
zraP,0.241,2.121,0.433,0.355,0.933,0.83,1.099,2.323,1.988,0.635,1.28,0.645,0.592,0.817,2.094,2.769,0.684,1.048,2.66,0.611
zraS,1.741,3.156,3.312,3.08,3.998,2.186,3.684,2.143,2.309,2.148,2.678,2.162,3.271,3.894,3.989,3.75,2.762,2.124,6.908,7.61
zraR,5.855,5.612,6.653,4.69,5.564,3.372,4.825,3.477,8.262,5.855,5.516,5.679,6.255,6.468,5.166,6.721,4.01,3.015,6.347,5.962
purD,128.804,117.436,11.088,10.422,229.585,519.814,574.634,524.343,383.103,387.229,466.889,398.241,206.433,12.738,911.198,864.207,226.405,455.689,162.528,256.487
purH,124.322,101.53,7.808,7.981,156.832,443.277,475.602,445.397,355.422,342.884,395.7,347.16,197.156,9.553,785.686,779.822,174.86,423.444,142.178,246.683
rrsE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gltV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rrlE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rrfE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yjaA,1.468,0.277,4.559,7.343,6.21,1.184,0.406,0.95,1.93,1.691,2.066,2.004,0.657,2.978,2.157,1.706,6.956,2.21,0.703,1.017
yjaB,8.31,8.261,8.196,10.547,6.49,11.037,9.021,10.325,9.536,10.966,7.483,8.913,8.097,7.614,9.473,13.43,7.985,8.952,13.124,11.431
metA,149.598,96.594,3.864,3.844,6.304,4.183,4.363,5.041,2.959,4.014,4.852,4.373,13.293,3.742,2.672,4.65,4.909,2.881,4.583,4.408
aceB,1859.401,1722.033,57.51,58.023,193.85,112.658,130.527,119.881,374.266,377.479,272.544,246.883,705.095,67.531,353.621,353.706,171.852,109.591,203.115,343.209
aceA,3995.6,3493.533,45.854,49.813,211.66,108.799,136.915,104.53,412.725,415.093,220.882,178.49,847.488,61.375,424.823,407.592,174.42,114.444,287.418,553.049
aceK,590.348,502.816,9.919,10.958,59.924,21.871,28.089,21.564,71.51,77.147,49.616,39.742,181.887,12.909,87.134,82.2,49.682,25.995,55.63,112.192
arpA,0.492,0.753,1.453,0.967,1.749,0.393,0.238,0.333,0.532,0.495,0.726,0.804,1.442,1.228,0.903,0.479,2.087,0.592,0.863,0.833
iclR,72.611,78.347,114.969,95.092,189.581,93.567,93.25,93.519,109.825,106.363,137.281,133.108,177.601,109.74,111.387,104.524,203.791,93.925,125.106,125.955
metH,85.809,93.122,14.718,14.939,33.392,18.43,19.386,21.438,29.938,31.808,41.013,38.133,46.826,17.989,40.426,41.461,33.035,17.263,47.758,61.447
yjbB,16.359,18.663,11.037,9.102,14.339,7.584,7.777,7.342,10.507,8.884,10.999,9.598,19.17,11.18,12.261,14.334,12.29,6.267,11.868,12.878
pepE,17.75,19.875,30.51,21.966,44.643,172.496,171.351,218.271,13.73,15.603,125.621,143.3,17.642,28.461,56.523,59.448,66.3,154.31,159.67,114.858
rluF,48.543,54.434,41.897,38.356,29.537,28.876,30.506,29.419,41.284,41.148,52.2,56.473,39.593,42.086,58.544,54.868,30.151,26.858,49.38,55.005
yjbD,124.636,118.382,55.178,46.665,100.641,62.732,64.972,72.323,57.577,55.486,88.276,94.422,66.771,45.529,104.111,106.81,106.733,59.222,93.677,79.606
lysC,229.077,230.181,22.76,21.596,23.922,10.628,13.832,12.31,22.306,22.401,33.168,33.099,60.785,25.853,23.697,26.696,21.656,8.701,26.137,27.377
pgi,393.612,378.432,180.494,201.475,146.733,265.636,308.218,326.242,266.159,256.627,405.203,379.138,304.973,219.54,578.41,577.344,148.84,207.312,262.996,358.541
yjbE,25.516,27.999,7.393,3.315,11.245,3.534,5.565,6.431,2.396,7.569,7.958,12.214,8.566,3.069,12.326,13.483,12.79,4.962,8.659,5.355
yjbF,0.962,0.499,0.505,0.079,0.156,0.237,0.407,0.245,0.538,1.27,1.28,0.774,0.79,0.311,1.097,1.128,0.228,0.559,0.169,0.305
yjbG,0.486,0.612,0.375,0.273,0.135,0.274,0.282,0.282,0.466,0.367,0.37,0.521,0.641,0.775,0.734,0.755,0.263,0.242,0.548,0.705
yjbH,6.5,7.161,1.516,1.417,2.654,2.602,1.91,3.031,2.549,1.754,3.121,3.879,3.745,1.174,3.935,4.39,4.493,2.79,2.997,2.451
psiE,9.102,7.372,1.681,2.695,16.319,11.554,8.859,10.14,6.052,8.424,18.459,19.925,17.802,1.089,15.195,14.189,15.361,9.78,6.301,6.016
xylE,4.305,4.934,2.653,1.092,1.885,1.574,1.551,1.412,2.761,1.686,2.688,1.862,1.41,3.166,2.893,2.841,2.237,1.422,1.572,1.631
malG,25.018,24.132,94.872,95.254,9.953,7.371,4.203,7.893,5.88,4.766,6.567,5.706,4.177,109.479,9.083,8.016,15.098,5.238,33.365,43.78
malF,25.307,20.66,93.235,111.837,4.904,3.564,3.165,3.81,3.425,4.465,3.563,3.433,2,121.478,8.786,7.719,8.738,3.136,23.153,38.135
malE,133.207,129.34,351.276,389.511,33.248,76.817,39.219,67.186,12.709,16.171,21.775,20.259,5.72,425.582,39.488,29.049,61.571,51.599,118.823,142.263
malK,43.644,42.034,316.888,313.086,5.431,4.64,3.752,5.928,4.078,4.92,2.51,2.512,1.017,347.553,40.4,26.011,8.986,4.702,78.295,68.449
lamB,101.092,99.195,202.16,241.141,25.453,43.003,22.944,40.052,6.985,8.815,9.374,11.558,2.775,274.372,27.872,16.369,52.203,28.992,79.32,113.88
malM,48.628,39.304,99.934,118.148,13.055,18.266,10.053,18.892,3.103,2.761,7.753,5.669,1.233,134.793,12.939,7.826,31.058,11.008,43.057,62.595
yjbI,0,0.471,1.02,1.242,0.503,0.479,0.132,0.132,0.134,0.274,0.188,0.591,0.638,0.943,0.443,0.497,0.829,0.339,0.444,0.617
ubiC,47.333,55.13,76.221,69.868,82.607,46.157,38.96,46.865,58.822,52.633,53.57,54.962,60.541,72.529,61.936,54.276,80.549,46.814,49.403,48.409
ubiA,55,66.885,77.621,63.908,80.018,48.667,37.835,42.786,60.229,61.938,47.656,43.881,69.938,79.701,53.945,59.334,70.704,42.922,41.036,53.179
plsB,86.822,80.171,82.725,81.492,106.357,105.101,105.856,105.05,78.163,81.305,89.089,85.685,103.979,91.928,114.809,111.697,108.347,97.467,87.184,108.795
dgkA,94.988,99.972,86.264,90.882,62.744,94.192,79.504,93.319,112.445,108.492,105.49,92.646,76.407,99.974,92.223,88.078,72.78,89.324,82.465,75.824
lexA,197.443,224.622,250.147,190.087,496.511,268.147,264.948,288.491,288.605,280.357,336.648,333.743,193.261,239.933,330.983,316.924,494.01,263.02,362.3,309.578
dinF,13.535,15.889,26.338,18.645,40.323,21.873,20.467,20.253,19.751,21.914,26.68,24.733,24.087,22.877,23.828,20.916,36.352,21.829,26.918,28.125
yjbJ,89.066,80.998,33.343,27.095,173.893,97.669,115.921,159.51,57.964,50.493,131.76,150.23,236.978,35.039,177.222,194.082,249.756,140.791,108.163,75.602
zur,50.449,54.597,49.815,38.643,109.477,80.282,77.217,81.171,53.026,53.994,75.918,83.828,50.484,42.587,104.853,103.369,110.868,83.351,113.552,99.367
yjbL,0,0.104,0.903,1.777,0.195,0,0,0,0.519,0.636,0,0.216,0.124,1.267,0.25,0.514,0.286,0.263,0,0.51
yjbM,0.651,0.188,0.651,0.569,0.632,0.571,0.882,0.589,0.262,0.917,0.63,0.388,0.579,0.527,1.44,1.203,0.857,0.789,0.838,0.368
dusA,48.035,50.646,72.028,62.578,121.29,71.252,65.245,57.666,73.064,75.781,88.999,97.216,63.135,78.791,102.896,95.196,130.72,68.757,85.14,89.389
pspG,7.17,5.469,13.27,8.703,26.784,13.721,9.847,8.575,9.583,10.241,15.509,20.582,18.169,17.391,19.144,19.685,22.183,14.152,10.435,21.421
qorA,87.229,98.802,12.312,10.951,25.599,19.15,21.568,27.053,15.974,18.638,29.732,32.62,39.037,12.177,54.272,56.536,23.344,16.113,32.514,33.327
dnaB,84.374,76.523,137.677,128.515,126.437,113.845,101.571,97.458,127.619,127.894,136.873,141.325,140.068,133.861,144.286,142.714,125.25,105.804,136.464,133.535
alr,59.191,59.135,71.402,79.447,121.15,89.671,91.558,90.829,103.226,101.812,114.441,110.433,130.09,87.074,125.33,116.491,112.551,85.54,104.134,103.084
tyrB,134.418,145.308,52.933,41.455,56.508,30.717,29.885,33.901,47.782,47.756,61.216,55.238,77.76,52.216,80.539,81.551,46.123,28.765,57.884,62.888
aphA,30.933,31.789,67.55,66.151,25.399,17.972,23.094,23.202,21.718,22.2,23.682,24.556,20.848,70.677,38.29,42.766,21.697,15.388,63.247,51.58
yjbQ,83.071,99.491,24.303,22.037,40.986,39.797,61.122,64.9,39.217,26.271,76.165,84.157,79.107,22.593,86.88,75.19,39.713,42.895,71.937,52.975
yjbR,151.147,186.043,35.614,25.882,69.863,71.25,94.707,92.297,50.255,45.386,121.329,136.327,126.148,35.164,127.365,128.941,64.616,61.238,109.115,101.793
uvrA,71.229,72.06,21.099,21.369,73.778,40.927,39.929,42.702,41.3,41.26,53.241,51.905,64.102,26.259,66.436,64.853,71.392,36.767,56.877,71.291
ssb,249.442,243.108,440.842,390.733,287.647,222.583,240.997,242.043,275.953,262.639,270.56,274.503,241.608,399.498,303.683,307.253,298.707,223.558,295.285,254.333
yjcB,15.264,11.31,35.938,23.213,264.804,140.628,82.082,96.431,58.742,61.389,144.717,186.325,206.668,33.674,123.612,128.264,267.961,135.094,54.336,54.915
pdeC,13.303,18.958,3.454,3.3,5.635,3.311,3.147,3.25,4.235,3.443,4.749,4.883,8.068,3.039,9.517,8.629,5.263,2.842,4.896,4.92
soxS,34.162,30.023,25.876,25.177,17.328,27.91,18.141,26.691,50.31,47.754,15.305,16.285,39.713,26.547,33.634,37.819,18.136,27.293,26.477,24.902
soxR,13.775,19.204,8.817,9.204,10.15,8.583,10.851,11.763,11.837,10.238,12.37,11.82,13.157,7.698,16.035,16.064,9.399,7.876,12.531,14.413
ghxP,154.186,141.589,14.98,12.607,176.506,350.412,279.075,295.283,337.498,292.136,240.92,225.141,238.467,18.966,104.89,99.891,162.562,315.643,139.119,159.97
yjcE,25.187,25.45,18.901,15.93,31.466,18.891,21.721,22.511,28.002,24.197,32.637,31.378,35.742,19.194,30.821,32.763,24.606,20.138,33.549,33.598
yjcF,0.515,0.411,0.641,0.312,0.269,0.078,0.443,0.242,0.123,0.126,0.307,0.34,0.293,0.154,0.197,0.304,0.263,0.311,0.209,0.503
actP,144.895,130.133,4.202,4.272,2.951,1.072,1.608,1.752,3.737,2.623,1.788,1.865,2.351,4.64,3.997,3.554,2.605,1.096,2.551,2.484
yjcH,174.147,151.787,3.29,3.517,1.104,0.321,2.147,1.24,4.116,2.576,2.44,1.57,2.503,2.999,3.54,2.808,1.31,0.78,1.713,2.066
acs,321.717,294.836,4.962,5.064,3.83,0.825,0.85,1.17,4.971,4.722,0.835,0.701,3.638,6.649,7.027,6.924,2.653,1.231,1.9,3.388
nrfA,4.03,3.496,3.11,2.243,13.813,10.863,16.542,13.74,5.856,5.289,10.076,10.078,6.013,3.287,10.156,9.735,17.32,7.381,24.179,24.202
nrfB,2.214,2.203,1.016,1.732,10.34,6.192,8.44,9.188,2.147,4.055,6.166,8.724,4.394,2.148,3.653,4.912,12.805,5.396,17.984,23.066
nrfC,1.029,0.91,0.788,2.473,7.948,6.691,5.767,7.791,1.457,1.852,6.604,6.175,2.112,0.703,2.94,2.828,12.647,4.785,21.557,21.157
nrfD,1.928,1.639,0.963,1.5,20.247,11.006,9.403,11.459,2.129,2.148,10.208,7.868,2.043,1.559,3.096,2.602,29.179,6.067,26.751,18.698
nrfE,1.359,1.442,1.111,0.455,8.37,3.7,2.305,3.423,1.021,0.913,2.944,3.031,1.35,0.914,1.767,1.797,12.163,2.221,6.26,4.883
nrfF,2.936,1.038,1.56,0,15.785,3.223,2.032,3.188,2.343,2.465,4.003,3.721,2.71,1.036,2.074,2.304,24.977,3.14,7.447,4.406
nrfG,2.489,2.716,1.775,0.422,10.112,4.316,3.311,3.709,1.684,1.948,2.367,3.268,2.747,1.957,1.975,2.085,16.188,3.105,6.733,4.305
gltP,11.543,11.731,80.738,65.682,70.82,52.364,50.828,47.06,61.906,56.57,74.268,76.545,47.954,82.522,66.152,69.715,67.154,49.012,62.247,72.248
yjcO,55.291,55.928,23.033,20.798,18.361,23.685,24.01,28.199,25.388,19.797,37.837,36.721,29.252,22.445,39.575,36.134,16.188,22.816,33.427,29.469
fdhF,9.829,10.022,9.2,9.424,17.417,44.568,72.951,64.585,9.757,10.805,639.186,599.644,7.635,9.189,12.906,12.538,23.513,34.702,50.512,36.32
mdtP,0.629,0.58,1.036,0.652,0.677,0.344,0.709,0.533,0.469,0.701,0.642,1.124,0.645,0.661,0.847,1.474,0.927,0.67,1.214,0.976
mdtO,0.225,0.466,0.494,0.417,0.533,0.295,0.228,0.622,0.206,0.29,0.737,0.522,0.4,0.472,0.807,0.639,0.592,0.446,0.421,0.349
mdtN,0.099,0.206,0.089,0,0.096,0.245,0.151,0.177,0.256,0.052,0.168,0.346,0.183,0.193,0.556,0.222,0.094,0.238,0.314,0.315
yjcS,0.284,0.187,0.139,0.203,0.35,0.127,0.131,0.341,0.32,0.218,0.375,0.221,0.286,0.476,0.16,0.429,0.245,0.382,0.027,0.229
alsK,4.739,5.058,3.046,2.68,2.725,2.743,2.433,3.529,2.646,2.763,3.466,3.191,3.628,3.742,3.632,3.593,3.107,1.513,3.133,3.183
alsE,3.792,3.475,2.317,1.7,2.177,1.996,1.308,2.395,1.293,2.06,2.814,1.737,2.719,3.036,2.747,1.977,2.861,0.802,2.054,1.73
alsC,1.228,0.488,1.08,1.797,0.582,0.154,0.239,0.797,0.674,0.441,0.682,0.56,0.225,1.875,1.169,0.802,0.866,0.524,1.32,1.26
alsA,1.036,1.63,1.758,1.511,0.389,0.198,0.492,0.51,1.036,0.529,0.679,0.789,0.535,1.962,1.164,0.812,0.412,0.306,0.933,1.231
alsB,6.652,6.332,7.432,7.047,3.663,3.562,3.362,3.757,3.704,3.959,4.662,5.226,3.673,9.933,6.74,4.375,2.957,3.221,6.052,7.056
alsR,41.323,40.478,40.327,37.468,25.985,18.597,18.944,18.798,19.394,25.471,26.324,28.067,26.369,39.06,37.192,37.102,23.001,14.962,30.216,31.073
rpiB,7.971,13.702,6.296,5.147,2.981,2.077,2.659,3.184,5.528,5.29,4.298,5.557,3.014,7.016,4.532,6.625,6.745,3.523,6.354,4.049
phnP,22.719,19.714,4.218,1.46,7.79,5.291,5.38,6.795,6.938,4.847,8.951,8.726,12.715,4.258,12.51,11.784,8.382,4.943,6.717,7.458
phnO,34.634,34.826,7.889,4.051,13.021,10.742,11.18,12.156,10.767,12.064,11.57,14.657,17.69,8.172,19.045,21.315,14.123,7.854,9.798,14.509
phnN,2.066,2.096,0.991,1.218,0.801,0.996,0.653,0.513,1.043,0.873,1.422,0.837,1.017,0.312,1.256,2.642,1.131,0.6,2.176,1.166
phnM,0.27,0.304,0.203,0.465,0.59,0.2,0.32,0.275,0.326,0.452,0.109,0.29,1.082,0.284,0.673,0.922,0.555,0.295,0.593,0.229
phnL,1.956,1.093,0.271,0.074,0.547,0.26,0.382,0.459,0.233,0.278,0.655,0.484,1.436,0.475,0.281,0.914,0.321,0.295,0.436,0.478
phnK,0.405,0.315,0.243,0.464,0.327,0.266,0.685,0.309,0.418,0.071,0.065,0.362,0.208,0.164,1.133,0.518,0.48,0.177,0.462,0.171
phnJ,0.303,0.314,0.163,0,0.294,0.299,0.061,0.462,0.469,0.16,0.557,0.195,0.336,0.264,0.791,0.387,0.23,0.132,0.287,0.692
phnI,0.144,0.125,0.043,0,0.233,0.047,0.098,0.171,0.224,0.381,0.21,0.258,0,0.42,0.18,0.246,0.137,0.231,0.355,0.305
phnH,0,0.454,0.157,0.344,0,0.173,0,0.223,0.181,0,0.254,0,0.216,0.085,0.218,0.112,0.208,0.153,0.553,0
phnG,0.226,0,0.051,0,0.274,0,0,0.173,0.117,0.299,0.219,0.121,0.278,0.11,0.703,0.289,0.322,0,0.298,0.072
phnF,0.141,0.146,0.476,0,0.582,0,0,0.036,0.51,0.037,0.068,0,0,0,0.176,0.09,0,0.123,0.334,0.134
phnD,0.705,0.497,0.136,0.446,0.147,0.447,0.179,0.256,0.208,0.479,0.293,0.135,0.434,0.293,0.783,0.902,0.143,0.22,0.106,0.32
phnC,0.455,0.236,0,0,0.252,0.128,0.033,0.066,0,0.206,0.126,0,0.16,0,0,0,0.123,0.17,0.068,0
yjdN,97.986,114.212,0.208,0,6.266,2.731,3.163,4.928,2.742,2.437,5.137,6.685,7.671,0.224,9.329,9.445,4.484,1.811,3.524,3.81
yjdM,52.616,58.85,105.293,88.269,150.234,226.733,249.243,237.684,179.248,164.23,210.451,191.222,110.943,106.093,205.785,205.354,173.153,261.59,176.311,161.119
crfC,6.322,6.558,2.098,2.598,8.058,2.516,2.894,3.05,2.446,2.912,7.931,9.21,3.636,2.108,7.062,7.511,7.288,3.096,6.39,7.648
